ICSD_id,formula,ESW_Red (V),ESW_Oxi (V),ESW Width (V),composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,compound possible,max ionic char,avg ionic char,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
184904.0,LiF,0.0,7.12,7.12,Li1 F1,3.0,9.0,6.0,6.0,3.0,3.0,1.0,93.0,92.0,47.0,46.0,1.0,6.941,18.9984032,12.0574032,12.969701599999999,6.0287016,6.941,53.5,453.69,400.19,253.595,200.095,53.5,1.0,17.0,16.0,9.0,8.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,57.0,128.0,71.0,92.5,35.5,57.0,0.98,3.98,3.0,2.48,1.5,0.98,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.0,3.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.7075,16.5933333333,6.885833333299999,13.150416666649999,3.4429166666499995,9.7075,0.0,1.97,1.97,0.985,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,122.0,107.0,15.0,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,True,0.8946007754381357,0.2236501938595339,0.375,0.625,0.0,0.0
152948.0,LiLuF4,0.3,7.120117,6.820117,Li1 Lu1 F4,3.0,71.0,68.0,18.333333333333332,17.555555555555554,9.0,1.0,93.0,92.0,69.0,32.0,93.0,6.941,174.9668,168.0258,42.9835688,43.9944104,18.9984032,53.5,1936.0,1882.5,433.9483333333333,507.2644444444445,53.5,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,6.0,4.0,2.6666666666666665,1.111111111111111,2.0,57.0,187.0,130.0,90.5,44.666666666666664,57.0,0.98,3.98,3.0,3.0283333333333338,1.2688888888888887,3.98,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,14.0,14.0,2.3333333333333335,3.8888888888888893,0.0,1.0,17.0,16.0,7.666666666666667,3.111111111111111,7.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,9.0,9.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.3333333333333335,2.2222222222222223,1.0,9.7075,28.865,19.1575,14.048055555549999,5.787407407399999,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0022471,0.0022471,0.00037451666666666667,0.0006241944444444445,0.0,15.0,229.0,214.0,80.5,87.33333333333333,15.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,True,0.8946007754381357,0.19337246362118504,0.23913043478260868,0.43478260869565216,0.021739130434782608,0.30434782608695654
27896.0,LiYF4,0.4,7.169922,6.769921999999999,Li1 Y1 F4,3.0,39.0,36.0,13.0,8.666666666666666,9.0,1.0,93.0,92.0,64.16666666666667,38.44444444444444,93.0,6.941,88.90585,81.96485,28.640077133333335,20.088590955555556,18.9984032,53.5,1799.0,1745.5,411.115,476.82,53.5,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,5.0,3.0,2.5,0.8333333333333334,2.0,57.0,190.0,133.0,91.0,45.333333333333336,57.0,0.98,3.98,3.0,3.02,1.28,3.98,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,2.2222222222222223,7.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,9.0,9.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.3333333333333335,2.2222222222222223,1.0,9.7075,32.365,22.657500000000002,14.631388888883334,6.5651851851777785,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,80.5,87.33333333333333,15.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,True,0.8946007754381357,0.19436255737848634,0.34375,0.6250000000000001,0.03125,0.0
415135.0,Li3ScF6,0.585,7.2,6.615,Li3 Sc1 F6,3.0,21.0,18.0,8.4,3.2400000000000007,9.0,1.0,93.0,92.0,57.2,42.96,93.0,6.941,44.955912,38.014911999999995,17.976933119999998,6.621559872000001,18.9984032,53.5,1814.0,1760.5,349.60699999999997,355.3284,53.5,1.0,17.0,16.0,10.8,7.44,17.0,2.0,4.0,2.0,2.2,0.36000000000000015,2.0,57.0,170.0,113.0,89.6,39.12,57.0,0.98,3.98,3.0,2.818,1.3943999999999999,3.98,1.0,2.0,1.0,1.7,0.41999999999999993,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.8,2.6399999999999997,7.0,0.0,1.0,1.0,0.3,0.41999999999999993,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,9.0,9.0,0.9,1.6200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,1.8,1.4400000000000002,1.0,9.7075,22.235,12.5275,13.02599999999,3.982199999988,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,6.35e-06,6.35e-06,6.350000000000001e-07,1.1430000000000001e-06,0.0,15.0,229.0,214.0,97.1,98.52000000000001,15.0,3,0.6782329983125268,0.6248799769526243,0.6037190412142994,0.6006677156890837,0.6000585690081267,True,0.8946007754381357,0.21130587238305187,0.3541666666666667,0.625,0.020833333333333336,0.0
245516.0,Li2Si3O7,1.32,7.9,6.58,Li2 Si3 O7,3.0,14.0,11.0,8.666666666666666,2.666666666666666,8.0,1.0,87.0,86.0,70.41666666666667,23.138888888888886,87.0,6.941,28.0855,21.1445,17.511191666666665,5.287154166666666,15.9994,54.8,1687.0,1632.2,529.3316666666667,578.8341666666666,54.8,1.0,16.0,15.0,13.0,4.0,16.0,2.0,3.0,1.0,2.25,0.375,2.0,66.0,128.0,62.0,87.58333333333333,25.180555555555557,66.0,0.98,3.44,2.46,2.645,0.9274999999999999,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.8333333333333335,1.3611111111111114,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.666666666666667,1.5555555555555556,6.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,4.0,4.0,2.1666666666666665,0.9166666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.3333333333333335,0.8333333333333335,2.0,9.105,20.44,11.335,13.18680555555,4.7621064814750005,9.105,0.0,0.773,0.773,0.19325,0.28987500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,101.91666666666667,104.90277777777779,12.0,3,0.6561673228343177,0.6025355660438075,0.5852298877168572,0.5835673037013095,0.5833457376874627,True,0.7797297329475583,0.1489814084851844,0.3928571428571428,0.6071428571428571,0.0,0.0
187751.0,KLiYF5,0.324,6.9,6.5760000000000005,K1 Li1 Y1 F5,3.0,39.0,36.0,13.25,7.875,9.0,1.0,93.0,92.0,60.125,41.09375,93.0,6.941,88.90585,81.96485,28.74214575,17.629964625000003,18.9984032,53.5,1799.0,1745.5,357.09000000000003,384.62750000000005,53.5,1.0,17.0,16.0,11.25,7.1875,17.0,2.0,5.0,3.0,2.625,0.9375,2.0,57.0,203.0,146.0,100.75,54.6875,57.0,0.82,3.98,3.16,2.8649999999999998,1.39375,3.98,1.0,2.0,1.0,1.75,0.375,2.0,0.0,5.0,5.0,3.125,2.34375,5.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.0,2.5,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,1.0,1.0,0.625,0.46875,1.0,0.0,9.0,9.0,1.125,1.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.0,1.75,1.0,9.7075,73.1066666667,63.3991666667,21.3253125,15.705260416675,9.7075,0.0,1.97,1.97,1.23125,0.9234374999999999,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,90.875,94.84375,15.0,4,0.6614378277661477,0.6299605249474366,0.6251199539465242,0.6250034285150055,0.6250000191999974,True,0.9176189628313963,0.20900665338575009,0.35,0.625,0.025,0.0
201623.0,NaLiY2F8,0.5,6.80957,6.30957,Na1 Li1 Y2 F8,3.0,39.0,36.0,13.666666666666666,8.444444444444445,9.0,1.0,93.0,92.0,64.25,38.333333333333336,93.0,6.941,88.90585,81.96485,29.977474573333335,19.64279180888889,18.9984032,53.5,1799.0,1745.5,404.2133333333333,473.175,53.5,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,5.0,3.0,2.5833333333333335,0.875,2.0,57.0,190.0,133.0,94.16666666666667,49.555555555555564,57.0,0.93,3.98,3.05,3.015833333333333,1.2855555555555556,3.98,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,2.2222222222222223,7.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,9.0,9.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.3333333333333335,2.2222222222222223,1.0,9.7075,32.365,22.657500000000002,15.685555555550001,7.9707407407333335,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,80.5,87.33333333333333,15.0,4,0.6972166887783963,0.6709789900999482,0.6668049556374129,0.6666725702079804,0.6666667303691033,True,0.9022776515068313,0.19488378802237477,0.34375,0.6250000000000001,0.03125,0.0
413966.0,LiScF4,0.7,6.959961,6.259961,Li1 Sc1 F4,3.0,21.0,18.0,10.0,3.6666666666666665,9.0,1.0,93.0,92.0,64.0,38.666666666666664,93.0,6.941,44.955912,38.014911999999995,21.315087466666665,7.880274844444443,18.9984032,53.5,1814.0,1760.5,413.615,480.15333333333336,53.5,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,57.0,170.0,113.0,87.66666666666667,40.88888888888889,57.0,0.98,3.98,3.0,3.043333333333333,1.248888888888889,3.98,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,2.2222222222222223,7.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,9.0,9.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.3333333333333335,2.2222222222222223,1.0,9.7075,22.235,12.5275,12.943055555549998,4.314074074066666,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,6.35e-06,6.35e-06,1.0583333333333333e-06,1.763888888888889e-06,0.0,15.0,229.0,214.0,80.5,87.33333333333333,15.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,True,0.8946007754381357,0.1915221052678293,0.34375,0.6250000000000001,0.03125,0.0
96728.0,LiYF4,0.362,6.558,6.196,Li1 Y1 F4,3.0,39.0,36.0,13.0,8.666666666666666,9.0,1.0,93.0,92.0,64.16666666666667,38.44444444444444,93.0,6.941,88.90585,81.96485,28.640077133333335,20.088590955555556,18.9984032,53.5,1799.0,1745.5,411.115,476.82,53.5,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,5.0,3.0,2.5,0.8333333333333334,2.0,57.0,190.0,133.0,91.0,45.333333333333336,57.0,0.98,3.98,3.0,3.02,1.28,3.98,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,2.2222222222222223,7.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,9.0,9.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.3333333333333335,2.2222222222222223,1.0,9.7075,32.365,22.657500000000002,14.631388888883334,6.5651851851777785,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,80.5,87.33333333333333,15.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,True,0.8946007754381357,0.19436255737848634,0.34375,0.6250000000000001,0.03125,0.0
428536.0,KLiTmF5,0.3,6.480469,6.180469,K1 Li1 Tm1 F5,3.0,69.0,66.0,17.0,13.5,9.0,1.0,93.0,92.0,63.25,37.1875,93.0,6.941,168.93421,161.99321,38.74569075,32.635282125,18.9984032,53.5,1818.0,1764.5,359.46500000000003,388.19000000000005,53.5,1.0,17.0,16.0,11.25,7.1875,17.0,2.0,6.0,4.0,2.75,1.125,2.0,57.0,203.0,146.0,100.75,54.6875,57.0,0.82,3.98,3.16,2.86875,1.3890625,3.98,1.0,2.0,1.0,1.75,0.375,2.0,0.0,5.0,5.0,3.125,2.34375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1.625,2.84375,0.0,1.0,15.0,14.0,6.5,2.75,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,1.0,1.0,0.625,0.46875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.21875,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.7075,73.1066666667,63.3991666667,21.002187499999998,15.220572916675,9.7075,0.0,1.97,1.97,1.23125,0.9234374999999999,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,90.875,94.84375,15.0,4,0.6614378277661477,0.6299605249474366,0.6251199539465242,0.6250034285150055,0.6250000191999974,True,0.9176189628313963,0.20866959543753705,0.2692307692307692,0.4807692307692308,0.0,0.25
27007.0,Na3Li3Sc2F12,0.449,6.53,6.081,Na3 Li3 Sc2 F12,3.0,21.0,18.0,9.6,2.6999999999999997,9.0,1.0,93.0,92.0,57.35,42.779999999999994,93.0,6.941,44.955912,38.014911999999995,20.384248512,5.695988928,18.9984032,53.5,1814.0,1760.5,337.184,340.42080000000004,53.5,1.0,17.0,16.0,10.8,7.44,17.0,2.0,4.0,2.0,2.35,0.525,2.0,57.0,170.0,113.0,95.3,45.96,57.0,0.93,3.98,3.05,2.8105,1.4034,3.98,1.0,2.0,1.0,1.7,0.41999999999999993,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.8,2.6399999999999997,7.0,0.0,1.0,1.0,0.3,0.41999999999999993,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,9.0,9.0,0.9,1.6200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,1.8,1.4400000000000002,1.0,9.7075,29.2433333333,19.5358333333,14.92349999999,6.259199999988001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,6.35e-06,6.35e-06,6.350000000000001e-07,1.1430000000000001e-06,0.0,15.0,229.0,214.0,97.1,98.52000000000001,15.0,4,0.6442049363362563,0.6070917735896978,0.6002495993462464,0.600010768782228,0.6000001154331083,True,0.9022776515068313,0.21215660032094222,0.3541666666666667,0.625,0.020833333333333336,0.0
42463.0,CsLiBeF4,0.8,6.820312,6.0203120000000006,Cs1 Li1 Be1 F4,3.0,55.0,52.0,14.0,11.714285714285714,9.0,1.0,93.0,92.0,63.57142857142857,34.61224489795918,93.0,6.941,132.9054519,125.9644519,32.12174952857143,28.795343534693878,18.9984032,53.5,1560.0,1506.5,361.32571428571424,368.86816326530607,53.5,1.0,17.0,16.0,10.285714285714286,7.673469387755103,17.0,2.0,6.0,4.0,2.5714285714285716,0.979591836734694,2.0,57.0,244.0,187.0,99.42857142857143,49.46938775510204,57.0,0.79,3.98,3.19,2.7514285714285713,1.4040816326530614,3.98,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,5.0,5.0,2.857142857142857,2.4489795918367347,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.571428571428571,2.775510204081633,7.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,1.0,1.0,0.5714285714285714,0.489795918367347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.2448979591836735,1.0,7.89,115.765,107.875,25.582619047614287,25.766394557824494,9.7075,0.0,1.97,1.97,1.1257142857142857,0.9648979591836735,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,101.71428571428571,99.10204081632654,15.0,4,0.6226998490772391,0.5802211572065257,0.5717630011765807,0.5714435176409307,0.5714287349153866,True,0.9214503994822504,0.21553570358969476,0.375,0.625,0.0,0.0
67543.0,Li4TbF8,0.375,6.361,5.986,Li4 Tb1 F8,3.0,65.0,62.0,11.461538461538462,8.236686390532544,9.0,1.0,93.0,92.0,59.76923076923077,40.899408284023664,93.0,6.941,158.92535,151.98435,26.052044276923077,20.442047034319526,18.9984032,53.5,1629.0,1575.5,297.8276923076923,300.71100591715975,53.5,1.0,17.0,16.0,11.0,7.384615384615385,17.0,2.0,6.0,4.0,2.3076923076923075,0.5680473372781063,2.0,57.0,194.0,137.0,89.38461538461539,39.857988165680474,57.0,0.98,3.98,3.0,2.8438461538461537,1.3983431952662724,3.98,1.0,2.0,1.0,1.6923076923076923,0.4260355029585799,2.0,0.0,5.0,5.0,3.076923076923077,2.3668639053254434,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.6923076923076923,1.2781065088757395,0.0,1.0,11.0,10.0,5.461538461538462,2.745562130177515,7.0,0.0,1.0,1.0,0.3076923076923077,0.4260355029585799,0.0,0.0,1.0,1.0,0.6153846153846154,0.47337278106508873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.38461538461538464,0.7100591715976331,0.0,1.0,5.0,4.0,1.3076923076923077,0.5680473372781065,1.0,9.7075,31.7366666667,22.0291666667,13.520769230761537,4.693254437860355,9.7075,0.0,1.97,1.97,1.2123076923076923,0.9325443786982248,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,94.61538461538461,97.98816568047337,15.0,3,0.6923076923076924,0.6403959628675595,0.6191872391199975,0.6160691816746312,0.6154446852026032,False,0.8946007754381357,0.2108623685700648,0.30985915492957744,0.5633802816901409,0.0,0.1267605633802817
2644.0,Li2ZrF6,1.3,7.269531,5.969531,Li2 Zr1 F6,3.0,40.0,37.0,11.11111111111111,6.419753086419753,9.0,1.0,93.0,92.0,67.11111111111111,34.51851851851851,93.0,6.941,91.224,84.283,24.344046577777778,14.86221187160494,18.9984032,53.5,2128.0,2074.5,372.93111111111114,425.90814814814814,53.5,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,5.0,3.0,2.3333333333333335,0.5925925925925927,2.0,57.0,175.0,118.0,85.88888888888889,38.51851851851851,57.0,0.98,3.98,3.0,3.0188888888888887,1.2814814814814814,3.98,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,0.0,5.0,5.0,3.3333333333333335,2.2222222222222223,5.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,2.2222222222222223,7.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,8.0,8.0,0.8888888888888888,1.5802469135802468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,1.7777777777777777,1.382716049382716,1.0,9.7075,23.195,13.4875,12.736296296288888,4.038395061718518,9.7075,0.0,1.97,1.97,1.3133333333333335,0.8755555555555554,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,82.44444444444444,89.92592592592592,15.0,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,True,0.8946007754381357,0.19455229212223518,0.3333333333333333,0.6250000000000001,0.041666666666666664,0.0
409667.0,Li2ZrF6,1.239,7.1,5.861,Li2 Zr1 F6,3.0,40.0,37.0,11.11111111111111,6.419753086419753,9.0,1.0,93.0,92.0,67.11111111111111,34.51851851851851,93.0,6.941,91.224,84.283,24.344046577777778,14.86221187160494,18.9984032,53.5,2128.0,2074.5,372.93111111111114,425.90814814814814,53.5,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,5.0,3.0,2.3333333333333335,0.5925925925925927,2.0,57.0,175.0,118.0,85.88888888888889,38.51851851851851,57.0,0.98,3.98,3.0,3.0188888888888887,1.2814814814814814,3.98,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,0.0,5.0,5.0,3.3333333333333335,2.2222222222222223,5.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,2.2222222222222223,7.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,8.0,8.0,0.8888888888888888,1.5802469135802468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,1.7777777777777777,1.382716049382716,1.0,9.7075,23.195,13.4875,12.736296296288888,4.038395061718518,9.7075,0.0,1.97,1.97,1.3133333333333335,0.8755555555555554,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,82.44444444444444,89.92592592592592,15.0,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,True,0.8946007754381357,0.19455229212223518,0.3333333333333333,0.6250000000000001,0.041666666666666664,0.0
